Proposal,Observation,Data Type,Intent,Instrument,Filter,Moving,Polygon Boundary,Exposure Start,Exposure End,Level 2 Members,Asteroids,Datalabs
2064,jw02064-o011_t006_miri_f560w-sub256,image,science,MIRI/IMAGE,F560W,No,Polygon 201.43041072999972 -29.827878573999996 201.44024549099993 -29.830939362000024 201.4367289060003 -29.839443166000006 201.4268934160001 -29.836382117000003,2022-06-29 11:45:50.795,2022-06-29 11:55:52.286,"jw02064011001_02101_00001_mirimage, jw02064011001_02101_00002_mirimage, jw02064011001_02101_00003_mirimage, jw02064011001_02101_00004_mirimage",,True
2064,jw02064-o012_t014_miri_f1000w-sub256,image,science,MIRI/IMAGE,F1000W,No,Polygon 201.46423821900018 -29.794423662999975 201.4737189379998 -29.797380418999968 201.47035289899986 -29.805508673000002 201.46087150999998 -29.80255167599998,2022-06-29 13:07:39.782,2022-06-29 13:12:03.354,"jw02064012001_02103_00001_mirimage, jw02064012001_02103_00002_mirimage",,True
2064,jw02064-o012_t014_miri_f1500w-sub256,image,science,MIRI/IMAGE,F1500W,No,Polygon 201.46423151000013 -29.79442886599998 201.47371228800012 -29.797385640000012 201.470346262 -29.80551386500002 201.46086481299997 -29.802556851999974,2022-06-29 13:15:05.157,2022-06-29 13:19:26.681,"jw02064012001_02105_00001_mirimage, jw02064012001_02105_00002_mirimage",,True
2064,jw02064-o012_t014_miri_f1800w-sub256,image,science,MIRI/IMAGE,F1800W,No,Polygon 201.46424076500003 -29.79440721000002 201.47372166599968 -29.797364025999983 201.4703555839998 -29.805492377 201.46087401299994 -29.802535320999986,2022-06-29 13:22:07.173,2022-06-29 13:26:32.857,"jw02064012001_02107_00001_mirimage, jw02064012001_02107_00002_mirimage",,True
2064,jw02064-o012_t014_miri_f2100w-sub256,image,science,MIRI/IMAGE,F2100W,No,Polygon 201.46425094699978 -29.79442395999998 201.47373209700004 -29.797380855 201.4703660180002 -29.80550919399998 201.46088419800026 -29.802552058999982,2022-06-29 13:29:18.213,2022-06-29 13:33:37.881,"jw02064012001_02109_00001_mirimage, jw02064012001_02109_00002_mirimage",,True
2064,jw02064-o012_t014_miri_f560w-sub256,image,science,MIRI/IMAGE,F560W,No,Polygon 201.4642571400003 -29.794427455000022 201.47373798999985 -29.797384236999978 201.47037197499995 -29.80551247700002 201.46089045399978 -29.802555456,2022-06-29 12:59:42.598,2022-06-29 13:04:05.338,"jw02064012001_02101_00001_mirimage, jw02064012001_02101_00002_mirimage",,True
2064,jw02064-o013_t007_miri_f1000w-sub256,image,science,MIRI/IMAGE,F1000W,No,Polygon 220.5970221580002 -17.247304515000017 220.60585654000025 -17.25061832199998 220.60239802300003 -17.259027869000025 220.59356330000014 -17.255713911000015,2022-06-29 23:36:11.617,2022-06-29 23:46:07.989,"jw02064013001_02103_00001_mirimage, jw02064013001_02103_00002_mirimage, jw02064013001_02103_00003_mirimage, jw02064013001_02103_00004_mirimage",,True
2064,jw02064-o013_t007_miri_f1500w-sub256,image,science,MIRI/IMAGE,F1500W,No,Polygon 220.5974204030002 -17.248219136000024 220.60627686199976 -17.251541198 220.60281738500015 -17.259953064000026 220.5939605839998 -17.25663085000002,2022-06-29 23:49:19.072,2022-06-29 23:59:26.836,"jw02064013001_02105_00001_mirimage, jw02064013001_02105_00002_mirimage, jw02064013001_02105_00003_mirimage, jw02064013001_02105_00004_mirimage",,True
2064,jw02064-o013_t007_miri_f1800w-sub256,image,science,MIRI/IMAGE,F1800W,No,Polygon 220.5980758509999 -17.249261263000026 220.60690042399975 -17.252571308000018 220.6034622350001 -17.260931459000023 220.5946373239998 -17.257621262999983,2022-06-30 00:02:18.464,2022-06-30 00:12:29.171,"jw02064013001_02107_00001_mirimage, jw02064013001_02107_00002_mirimage, jw02064013001_02107_00003_mirimage, jw02064013001_02107_00004_mirimage",,True
2064,jw02064-o013_t007_miri_f2100w-sub256,image,science,MIRI/IMAGE,F2100W,No,Polygon 220.598724208 -17.25022238599999 220.60756569100002 -17.253538726000016 220.60410722499992 -17.261948214000014 220.59526540100003 -17.25863172200002,2022-06-30 00:15:13.631,2022-06-30 00:25:15.058,"jw02064013001_02109_00001_mirimage, jw02064013001_02109_00002_mirimage, jw02064013001_02109_00003_mirimage, jw02064013001_02109_00004_mirimage",,True
2064,jw02064-o013_t007_miri_f560w-sub256,image,science,MIRI/IMAGE,F560W,No,Polygon 220.5970395269997 -17.247309092000023 220.60587593799977 -17.250623748000027 220.60241719000018 -17.25903363199998 220.59358043900014 -17.255718824999988,2022-06-29 23:22:44.706,2022-06-29 23:32:45.237,"jw02064013001_02101_00001_mirimage, jw02064013001_02101_00002_mirimage, jw02064013001_02101_00003_mirimage, jw02064013001_02101_00004_mirimage",,True
2064,jw02064-o014_t015_miri_f1000w-sub256,image,science,MIRI/IMAGE,F1000W,No,Polygon 220.549753598 -17.235464246000003 220.55827289000007 -17.238662879000007 220.5549642819999 -17.246701363000014 220.54644467600008 -17.24350259099999,2022-06-30 00:43:39.421,2022-06-30 00:48:02.993,"jw02064014001_02103_00001_mirimage, jw02064014001_02103_00002_mirimage",,True
2064,jw02064-o014_t015_miri_f1500w-sub256,image,science,MIRI/IMAGE,F1500W,No,Polygon 220.54974746299996 -17.235469394999992 220.55826664399976 -17.238667984999974 220.55495806900032 -17.24670639200001 220.54643857400015 -17.243507663000013,2022-06-30 00:51:03.901,2022-06-30 00:55:28.689,"jw02064014001_02105_00001_mirimage, jw02064014001_02105_00002_mirimage",,True
2064,jw02064-o014_t015_miri_f1800w-sub256,image,science,MIRI/IMAGE,F1800W,No,Polygon 220.5497566400002 -17.235447960999988 220.55827574500006 -17.238646524000018 220.55496707899997 -17.246685149999994 220.54644765999979 -17.243486448000002,2022-06-30 00:58:11.036,2022-06-30 01:02:34.608,"jw02064014001_02107_00001_mirimage, jw02064014001_02107_00002_mirimage",,True
2064,jw02064-o014_t015_miri_f2100w-sub256,image,science,MIRI/IMAGE,F2100W,No,Polygon 220.54976517500012 -17.235464937 220.55828464000024 -17.23866363199999 220.55497602000005 -17.24670215200003 220.546456242 -17.243503318000013,2022-06-30 01:05:11.900,2022-06-30 01:09:36.368,"jw02064014001_02109_00001_mirimage, jw02064014001_02109_00002_mirimage",,True
2064,jw02064-o014_t015_miri_f560w-sub256,image,science,MIRI/IMAGE,F560W,No,Polygon 220.54977070500024 -17.235468679000018 220.5582894129999 -17.238667043999993 220.55498099899987 -17.246705178000017 220.54646197800022 -17.243506673999974,2022-06-30 00:35:53.630,2022-06-30 00:40:12.145,"jw02064014001_02101_00001_mirimage, jw02064014001_02101_00002_mirimage",,True
2064,jw02064-o015_t008_miri_f1000w-sub256,image,science,MIRI/IMAGE,F1000W,No,Polygon 330.51306360400025 -31.874549007999978 330.5023931249999 -31.87427040600002 330.50272061200013 -31.865238709999968 330.51339004500005 -31.86551728499998,2022-06-30 02:31:09.719,2022-06-30 02:41:13.258,"jw02064015001_02103_00001_mirimage, jw02064015001_02103_00002_mirimage, jw02064015001_02103_00003_mirimage, jw02064015001_02103_00004_mirimage",,True
2064,jw02064-o015_t008_miri_f1500w-sub256,image,science,MIRI/IMAGE,F1500W,No,Polygon 330.5122160359999 -31.87381617000002 330.50158224100005 -31.87353845200002 330.5019099650002 -31.86450242399999 330.51254271800013 -31.864780114999984,2022-06-30 02:44:16.278,2022-06-30 02:54:19.818,"jw02064015001_02105_00001_mirimage, jw02064015001_02105_00002_mirimage, jw02064015001_02105_00003_mirimage, jw02064015001_02105_00004_mirimage",,True
2064,jw02064-o015_t008_miri_f1800w-sub256,image,science,MIRI/IMAGE,F1800W,No,Polygon 330.51118177600006 -31.873099106999977 330.50051157299976 -31.872820348000012 330.5008392459998 -31.863788533000008 330.5115084040001 -31.86406726399999,2022-06-30 02:57:05.173,2022-06-30 03:07:09.609,"jw02064015001_02107_00001_mirimage, jw02064015001_02107_00002_mirimage, jw02064015001_02107_00003_mirimage, jw02064015001_02107_00004_mirimage",,True
2064,jw02064-o015_t008_miri_f2100w-sub256,image,science,MIRI/IMAGE,F2100W,No,Polygon 330.51009545699986 -31.872349080000024 330.4994255210002 -31.872070234000027 330.4997532939998 -31.863038554 330.51042218599974 -31.863317372000004,2022-06-30 03:09:55.285,2022-06-30 03:20:00.872,"jw02064015001_02109_00001_mirimage, jw02064015001_02109_00002_mirimage, jw02064015001_02109_00003_mirimage, jw02064015001_02109_00004_mirimage",,True
2064,jw02064-o015_t008_miri_f560w-sub256,image,science,MIRI/IMAGE,F560W,No,Polygon 330.5130436699999 -31.87455042400002 330.5023715450001 -31.874271729000018 330.50269910000003 -31.865239754 330.5133701799998 -31.865518422000005,2022-06-30 02:17:24.248,2022-06-30 02:27:35.275,"jw02064015001_02101_00001_mirimage, jw02064015001_02101_00002_mirimage, jw02064015001_02101_00003_mirimage, jw02064015001_02101_00004_mirimage",,True
2064,jw02064-o016_t016_miri_f1000w-sub256,image,science,MIRI/IMAGE,F1000W,No,Polygon 330.47233258399996 -31.866874473999992 330.4620421299997 -31.866596064000024 330.4623664470003 -31.857962025999985 330.47265593800006 -31.85824040999999,2022-06-30 03:38:22.291,2022-06-30 03:42:39.847,"jw02064016001_02103_00001_mirimage, jw02064016001_02103_00002_mirimage",,True
2064,jw02064-o016_t016_miri_f1500w-sub256,image,science,MIRI/IMAGE,F1500W,No,Polygon 330.4723370750002 -31.866867821000003 330.46204685199984 -31.866589419999993 330.4623711640002 -31.857955423999993 330.47266042399997 -31.85823379899998,2022-06-30 03:45:37.491,2022-06-30 03:50:03.174,"jw02064016001_02105_00001_mirimage, jw02064016001_02105_00002_mirimage",,True
2064,jw02064-o016_t016_miri_f1800w-sub256,image,science,MIRI/IMAGE,F1800W,No,Polygon 330.4723361880002 -31.86689088900001 330.46204525600007 -31.866612471 330.46236958 -31.857978091000017 330.47265954900007 -31.858256483000005,2022-06-30 03:52:46.418,2022-06-30 03:57:09.094,"jw02064016001_02107_00001_mirimage, jw02064016001_02107_00002_mirimage",,True
2064,jw02064-o016_t016_miri_f2100w-sub256,image,science,MIRI/IMAGE,F2100W,No,Polygon 330.4723203359998 -31.866877911000024 330.46202970500025 -31.866599500999996 330.462354017 -31.857965450000005 330.4726436850002 -31.858243834000014,2022-06-30 03:59:53.554,2022-06-30 04:04:19.173,"jw02064016001_02109_00001_mirimage, jw02064016001_02109_00002_mirimage",,True
2064,jw02064-o016_t016_miri_f560w-sub256,image,science,MIRI/IMAGE,F560W,No,Polygon 330.47231241499986 -31.866875765000014 330.4620214759999 -31.866597330000005 330.462345811 -31.85796317900002 330.4726357869999 -31.858241588000013,2022-06-30 03:30:35.283,2022-06-30 03:34:52.903,"jw02064016001_02101_00001_mirimage, jw02064016001_02101_00002_mirimage",,True
2064,jw02064-o061_t006_miri_f1000w-sub256,image,science,MIRI/IMAGE,F1000W,No,Polygon 201.4338618350002 -29.840101956999977 201.4262219540002 -29.833915536999992 201.4333299420001 -29.827310079999982 201.4409697590001 -29.833496091000008,2023-03-02 03:25:31.368,2023-03-02 03:35:34.011,"jw02064061001_03103_00001_mirimage, jw02064061001_03103_00002_mirimage, jw02064061001_03103_00003_mirimage, jw02064061001_03103_00004_mirimage",,True
2064,jw02064-o061_t006_miri_f1500w-sub256,image,science,MIRI/IMAGE,F1500W,No,Polygon 201.43395021599983 -29.84113447500003 201.42507064800012 -29.833944191999983 201.43329336200011 -29.826302855000012 201.4421728430002 -29.83349258799999,2023-03-02 03:38:38.823,2023-03-02 03:48:39.355,"jw02064061001_03105_00001_mirimage, jw02064061001_03105_00002_mirimage, jw02064061001_03105_00003_mirimage, jw02064061001_03105_00004_mirimage",,True
2064,jw02064-o061_t006_miri_f1800w-sub256,image,science,MIRI/IMAGE,F1800W,No,Polygon 201.43394324299973 -29.841118190999993 201.42507668399992 -29.833938448999984 201.43327516399995 -29.826319626000018 201.4421416360002 -29.833498819999992,2023-03-02 03:51:20.806,2023-03-02 04:01:29.466,"jw02064061001_03107_00001_mirimage, jw02064061001_03107_00002_mirimage, jw02064061001_03107_00003_mirimage, jw02064061001_03107_00004_mirimage",,True
2064,jw02064-o061_t006_miri_f2100w-sub256,image,science,MIRI/IMAGE,F2100W,No,Polygon 201.4339376999998 -29.84109838799998 201.42507364800025 -29.83392067700002 201.43327330500003 -29.82630075600001 201.4421372699999 -29.833477919999975,2023-03-02 04:04:14.822,2023-03-02 04:14:08.185,"jw02064061001_03109_00001_mirimage, jw02064061001_03109_00002_mirimage, jw02064061001_03109_00003_mirimage, jw02064061001_03109_00004_mirimage",,True
2064,jw02064-o061_t006_miri_f560w-sub256,image,science,MIRI/IMAGE,F560W,No,Polygon 201.43384610000007 -29.840091977 201.42620571800003 -29.833905133000012 201.43331382400004 -29.827299584999984 201.44095414100025 -29.833486019000024,2023-03-02 03:11:41.097,2023-03-02 03:21:53.916,"jw02064061001_03101_00001_mirimage, jw02064061001_03101_00002_mirimage, jw02064061001_03101_00003_mirimage, jw02064061001_03101_00004_mirimage",,True
2064,jw02064-o062_t014_miri_f1000w-sub256,image,science,MIRI/IMAGE,F1000W,No,Polygon 201.46757428499993 -29.806119116999998 201.46020754199986 -29.800153246999997 201.4669995339999 -29.793837845999988 201.4743662169999 -29.799803339999986,2023-03-02 04:34:14.948,2023-03-02 04:38:37.624,"jw02064062001_02103_00001_mirimage, jw02064062001_02103_00002_mirimage",,True
2064,jw02064-o062_t014_miri_f1500w-sub256,image,science,MIRI/IMAGE,F1500W,No,Polygon 201.46758287000017 -29.80611661599998 201.4602160870002 -29.80015071600002 201.46700803799993 -29.793835350999974 201.47437476099978 -29.799800874999992,2023-03-02 04:41:43.651,2023-03-02 04:46:05.111,"jw02064062001_02105_00001_mirimage, jw02064062001_02105_00002_mirimage",,True
2064,jw02064-o062_t014_miri_f1800w-sub256,image,science,MIRI/IMAGE,F1800W,No,Polygon 201.46756436800007 -29.806133308 201.46019763300018 -29.800167445999975 201.46698971100005 -29.793851966000023 201.4743563859998 -29.799817451999985,2023-03-02 04:48:48.675,2023-03-02 04:53:11.095,"jw02064062001_02107_00001_mirimage, jw02064062001_02107_00002_mirimage",,True
2064,jw02064-o062_t014_miri_f2100w-sub256,image,science,MIRI/IMAGE,F2100W,No,Polygon 201.46756274099988 -29.80611428 201.46019590599997 -29.80014834000002 201.4669877989998 -29.79383302599998 201.47435457400016 -29.799798590000012,2023-03-02 04:55:51.330,2023-03-02 05:00:17.014,"jw02064062001_02109_00001_mirimage, jw02064062001_02109_00002_mirimage",,True
2064,jw02064-o062_t014_miri_f560w-sub256,image,science,MIRI/IMAGE,F560W,No,Polygon 201.46755859700014 -29.80610907699999 201.46019158600018 -29.800142998 201.4669835069999 -29.793827654999987 201.47435045699987 -29.799793357,2023-03-02 04:26:21.988,2023-03-02 04:30:38.392,"jw02064062001_02101_00001_mirimage, jw02064062001_02101_00002_mirimage",,True
2064,jw02064-o063_t007_miri_f1000w-sub256,image,science,MIRI/IMAGE,F1000W,No,Polygon 220.60219995999984 -17.259105933999994 220.59346751399994 -17.25555012299997 220.59717872800022 -17.24723819299999 220.60591085100026 -17.250793843999997,2023-03-03 08:09:37.923,2023-03-03 08:19:37.302,"jw02064063001_02103_00001_mirimage, jw02064063001_02103_00002_mirimage, jw02064063001_02103_00003_mirimage, jw02064063001_02103_00004_mirimage",,True
2064,jw02064-o063_t007_miri_f1500w-sub256,image,science,MIRI/IMAGE,F1500W,No,Polygon 220.6026430320002 -17.260015208999988 220.59250757400005 -17.255888070999998 220.5967877379998 -17.246302013000005 220.60692276499984 -17.250428936999974,2023-03-03 08:22:40.002,2023-03-03 08:32:44.757,"jw02064063001_02105_00001_mirimage, jw02064063001_02105_00002_mirimage, jw02064063001_02105_00003_mirimage, jw02064063001_02105_00004_mirimage",,True
2064,jw02064-o063_t007_miri_f1800w-sub256,image,science,MIRI/IMAGE,F1800W,No,Polygon 220.60262304200006 -17.260054542000006 220.5924892950003 -17.255928099999984 220.596777951 -17.246323027000006 220.60691126500006 -17.25044925299998,2023-03-03 08:35:26.209,2023-03-03 08:45:25.525,"jw02064063001_02107_00001_mirimage, jw02064063001_02107_00002_mirimage, jw02064063001_02107_00003_mirimage, jw02064063001_02107_00004_mirimage",,True
2064,jw02064-o063_t007_miri_f2100w-sub256,image,science,MIRI/IMAGE,F2100W,No,Polygon 220.60262287899988 -17.260020575999988 220.59248833799975 -17.25589380900003 220.59676943799994 -17.246305660000015 220.606903548 -17.25043221300001,2023-03-03 08:48:02.817,2023-03-03 08:58:07.572,"jw02064063001_02109_00001_mirimage, jw02064063001_02109_00002_mirimage, jw02064063001_02109_00003_mirimage, jw02064063001_02109_00004_mirimage",,True
2064,jw02064-o063_t007_miri_f560w-sub256,image,science,MIRI/IMAGE,F560W,No,Polygon 220.6021826950001 -17.25910123699999 220.59345077500018 -17.255545686000023 220.5971619009998 -17.247233843999997 220.6058934989998 -17.25078923500001,2023-03-03 07:56:09.796,2023-03-03 08:06:10.391,"jw02064063001_02101_00001_mirimage, jw02064063001_02101_00002_mirimage, jw02064063001_02101_00003_mirimage, jw02064063001_02101_00004_mirimage",,True
2064,jw02064-o064_t015_miri_f1000w-sub256,image,science,MIRI/IMAGE,F1000W,No,Polygon 220.55478961099982 -17.24678551999998 220.5463690650001 -17.24335338300001 220.5499194730002 -17.235408269000025 220.55833972199974 -17.238840258000014,2023-03-03 09:16:23.807,2023-03-03 09:20:47.379,"jw02064064001_02103_00001_mirimage, jw02064064001_02103_00002_mirimage",,True
2064,jw02064-o064_t015_miri_f1500w-sub256,image,science,MIRI/IMAGE,F1500W,No,Polygon 220.5547957110001 -17.246780682999976 220.5463751670001 -17.243348538000028 220.5499256459999 -17.235403283999986 220.55834589299982 -17.23883528199999,2023-03-03 09:23:54.302,2023-03-03 09:28:14.866,"jw02064064001_02105_00001_mirimage, jw02064064001_02105_00002_mirimage",,True
2064,jw02064-o064_t015_miri_f1800w-sub256,image,science,MIRI/IMAGE,F1800W,No,Polygon 220.55478611600023 -17.246801733 220.54636538499992 -17.24336950800002 220.54991586399976 -17.23542426500002 220.55833629799994 -17.238856342000023,2023-03-03 09:31:00.222,2023-03-03 09:35:25.010,"jw02064064001_02107_00001_mirimage, jw02064064001_02107_00002_mirimage",,True
2064,jw02064-o064_t015_miri_f2100w-sub256,image,science,MIRI/IMAGE,F2100W,No,Polygon 220.55477787700005 -17.246784550000026 220.54635689299994 -17.243352221000006 220.54990737699995 -17.235406965999978 220.55832806499978 -17.238839147999997,2023-03-03 09:38:02.238,2023-03-03 09:42:21.649,"jw02064064001_02109_00001_mirimage, jw02064064001_02109_00002_mirimage",,True
2064,jw02064-o064_t015_miri_f560w-sub256,image,science,MIRI/IMAGE,F560W,No,Polygon 220.55477260199993 -17.246780637000004 220.5463516179998 -17.24334831600002 220.54990203400007 -17.235403194999986 220.55832272100008 -17.23883536799998,2023-03-03 09:08:38.975,2023-03-03 09:12:56.211,"jw02064064001_02101_00001_mirimage, jw02064064001_02101_00002_mirimage",,True
2064,jw02064-o065_t008_miri_f1000w-sub256,image,science,MIRI/IMAGE,F1000W,No,Polygon 330.50109294600026 -31.867159079000015 330.5111382389998 -31.864096728 330.51473295299996 -31.87259995699999 330.5046868530003 -31.87566258999998,2022-11-04 07:17:25.094,2022-11-04 07:27:28.634,"jw02064065001_03103_00001_mirimage, jw02064065001_03103_00002_mirimage, jw02064065001_03103_00003_mirimage, jw02064065001_03103_00004_mirimage",,True
