Proposal,Observation,Filter,Moving,Image Intent,Polygon,Exp Start,Exp End,Asteroids,JPL Classification,S/N,JPL Phase Angle (Deg),JPL Sun-Asteroid Dist (AU),JPL Asteroid-JWST Dist (AU),JPL Diameter (km),JPL Geo Albedo,JPL Pos Uncertainty (Arcsec)
2987,jw02987003012_02101_00004_mirimage,F770W,No,science,Polygon 12.008999677000027 -25.220312823999986 12.032279276000027 -25.197118377999992 12.058171198999977 -25.21804781100002 12.035169248999985 -25.24140168699999,2023-11-04 19:27:47.825,2023-11-04 19:28:15.575,,,,,,,,,
2987,jw02987003012_02103_00001_mirimage,F2100W,No,science,Polygon 12.009054627000028 -25.21625700899998 12.032333206999976 -25.193062640000004 12.058224367999978 -25.213992122999997 12.035223299999984 -25.237345789999978,2023-11-04 19:31:21.485,2023-11-04 19:32:47.511,,,,,,,,,
2987,jw02987003012_02103_00002_mirimage,F2100W,No,science,Polygon 12.008737115000004 -25.21769669000001 12.032016038999974 -25.194502378000003 12.057907444000014 -25.215431922999983 12.034906035000004 -25.238785535000027,2023-11-04 19:34:08.012,2023-11-04 19:35:34.038,,,,,,,,,
2987,jw02987003012_02103_00003_mirimage,F2100W,No,science,Polygon 12.00730755000002 -25.21979088799997 12.030587173000022 -25.196596820999982 12.056478753999974 -25.21752663899997 12.033476648999999 -25.240880009000005,2023-11-04 19:37:11.180,2023-11-04 19:38:37.206,,,,,,,,,
2987,jw02987003012_02103_00004_mirimage,F2100W,No,science,Polygon 12.008994163000022 -25.220319233 12.032273557000023 -25.197124893999987 12.058165549000021 -25.21805441 12.03516367699998 -25.241408048000004,2023-11-04 19:39:57.708,2023-11-04 19:41:23.734,,,,,,,,,
2987,jw02987003013_02101_00001_mirimage,F770W,No,science,Polygon 11.83303248099998 -25.339351408 11.856368790999975 -25.316184807999974 11.882255537000004 -25.337145135999975 11.859196901999985 -25.36047151900002,2023-11-04 19:58:02.735,2023-11-04 19:58:30.485,,,,,,,,,
2987,jw02987003013_02101_00002_mirimage,F770W,No,science,Polygon 11.832712736000026 -25.34079080900003 11.856049406999986 -25.31762427799999 11.881936385000024 -25.33858468199998 11.858877393000027 -25.361910998000003,2023-11-04 19:59:50.959,2023-11-04 20:00:18.709,,,,,,,,,
2987,jw02987003013_02101_00003_mirimage,F770W,No,science,Polygon 11.831278339000008 -25.342883156000013 11.854615695999987 -25.31971685699998 11.880502866000018 -25.340677516999982 11.857443191999993 -25.364003604,2023-11-04 20:01:44.751,2023-11-04 20:02:12.501,,,,,,,,,
2987,jw02987003013_02101_00004_mirimage,F770W,No,science,Polygon 11.83296585400002 -25.343413656000024 11.856302982999985 -25.32024708500003 11.882190564999984 -25.341207444000027 11.859131121999981 -25.364533800000007,2023-11-04 20:03:32.975,2023-11-04 20:04:00.725,,,,,,,,,
2987,jw02987003013_02103_00001_mirimage,F2100W,No,science,Polygon 11.833027034999985 -25.339357800999995 11.856363139999976 -25.316191308000008 11.882249952999972 -25.337151718999994 11.859191397000002 -25.360477865,2023-11-04 20:07:09.450,2023-11-04 20:08:35.476,,,,,,,,,
2987,jw02987003013_02103_00002_mirimage,F2100W,No,science,Polygon 11.83270713899998 -25.34079705200002 11.856043598000001 -25.317630622000006 11.881930650999985 -25.338591101999985 11.85887174300001 -25.361917185999996,2023-11-04 20:09:58.730,2023-11-04 20:11:24.756,,,,,,,,,
2987,jw02987003013_02103_00003_mirimage,F2100W,No,science,Polygon 11.831272776000027 -25.34288978100002 11.85460991000002 -25.31972357499998 11.880497164999998 -25.340684302999975 11.857437584000017 -25.364010166000032,2023-11-04 20:12:45.258,2023-11-04 20:14:11.284,,,,,,,,,
2987,jw02987003013_02103_00004_mirimage,F2100W,No,science,Polygon 11.832960604000005 -25.343419926000017 11.856297535000023 -25.320253469000004 11.882185179000015 -25.341213919000023 11.859125805 -25.364540029999983,2023-11-04 20:15:34.538,2023-11-04 20:17:00.564,,,,,,,,,
2987,jw02987003014_02101_00001_mirimage,F770W,No,science,Polygon 11.858196260000026 -25.321782038999988 11.881524315000007 -25.298611430999987 11.907411705999998 -25.31956731600003 11.884361321999998 -25.342897657000023,2023-11-04 20:27:16.589,2023-11-04 20:27:44.339,,,,,,,,,
2987,jw02987003014_02101_00002_mirimage,F770W,No,science,Polygon 11.857876700000007 -25.323221689000025 11.881205107999973 -25.300051141999973 11.907092739000008 -25.321007096000006 11.884042004999975 -25.344337375000013,2023-11-04 20:29:04.813,2023-11-04 20:29:32.563,,,,,,,,,
2987,jw02987003014_02101_00003_mirimage,F770W,No,science,Polygon 11.85644118000002 -25.325317913000006 11.879770301999994 -25.302147623000007 11.905658099999984 -25.323103860999975 11.882606654000021 -25.34643388699998,2023-11-04 20:30:55.853,2023-11-04 20:31:23.603,,,,,,,,,
2987,jw02987003014_02101_00004_mirimage,F770W,No,science,Polygon 11.858130858999973 -25.325844393000015 11.88145974599999 -25.30267382600001 11.90734796099998 -25.323629755999985 11.884296754000024 -25.346960057000025,2023-11-04 20:32:49.645,2023-11-04 20:33:17.395,,,,,,,,,
2987,jw02987003014_02103_00001_mirimage,F2100W,No,science,Polygon 11.858191003000014 -25.32178840199997 11.881518873999985 -25.298617919999977 11.907406314000013 -25.31957390800001 11.884355985999992 -25.342903993,2023-11-04 20:36:26.057,2023-11-04 20:37:52.083,,,,,,,,,
2987,jw02987003014_02103_00002_mirimage,F2100W,No,science,Polygon 11.857871332000022 -25.32322781 11.88119953700001 -25.300057373999977 11.907087234000029 -25.321013413000014 11.884036574999998 -25.344343451999976,2023-11-04 20:39:12.585,2023-11-04 20:40:38.611,,,,,,,,,
2987,jw02987003014_02103_00003_mirimage,F2100W,No,science,Polygon 11.856435137000002 -25.325307812999977 11.879764024000021 -25.302137610000003 11.905651911000005 -25.32309390599998 11.882600572000028 -25.346423715999993,2023-11-04 20:42:07.432,2023-11-04 20:43:33.458,,,,,,,,,
2987,jw02987003014_02103_00004_mirimage,F2100W,No,science,Polygon 11.858125349000018 -25.325850510999977 11.881454032000017 -25.302680054000025 11.907342313999973 -25.323636066999985 11.884291183999984 -25.346966129000016,2023-11-04 20:44:56.712,2023-11-04 20:46:22.738,,,,,,,,,
2987,jw02987003015_02101_00001_mirimage,F770W,No,science,Polygon 11.908502102000023 -25.286630239000022 11.931813693000008 -25.26345164699999 11.957702344000024 -25.284398679000013 11.934668415 -25.307736900999988,2023-11-04 20:57:34.316,2023-11-04 20:58:02.066,,,,,,,,,
2987,jw02987003015_02101_00002_mirimage,F770W,No,science,Polygon 11.908183510999978 -25.288069667999984 11.931495485000017 -25.26489116400002 11.957384346999993 -25.28583829300002 11.93435003600001 -25.309176429000008,2023-11-04 20:59:25.291,2023-11-04 20:59:53.041,,,,,,,,,
2987,jw02987003015_02101_00003_mirimage,F770W,No,science,Polygon 11.906751077000006 -25.290163082000017 11.930063730999994 -25.266984807 11.955952788000024 -25.28793218800002 11.932917801000027 -25.311270098999994,2023-11-04 21:01:19.083,2023-11-04 21:01:46.833,,,,,,,,,
2987,jw02987003015_02101_00004_mirimage,F770W,No,science,Polygon 11.908438368999974 -25.290692285999977 11.931750802999982 -25.267513745999988 11.957640264999986 -25.288460833999988 11.934605500999975 -25.311799006,2023-11-04 21:03:10.123,2023-11-04 21:03:37.873,,,,,,,,,
2987,jw02987003015_02103_00001_mirimage,F2100W,No,science,Polygon 11.908496694000018 -25.286636695999974 11.931808086000016 -25.263458217999975 11.957696799000024 -25.284405338000017 11.934662939999974 -25.307743317,2023-11-04 21:06:43.783,2023-11-04 21:08:09.809,,,,,,,,,
2987,jw02987003015_02103_00002_mirimage,F2100W,No,science,Polygon 11.908178035000025 -25.28807611300002 11.931489798999976 -25.264897714000018 11.957378733999986 -25.28584491999999 11.93434450599999 -25.309182822000004,2023-11-04 21:09:30.311,2023-11-04 21:10:56.337,,,,,,,,,
2987,jw02987003015_02103_00003_mirimage,F2100W,No,science,Polygon 11.906745529999984 -25.290169493999983 11.930057962000024 -25.266991312999995 11.955947104000005 -25.287938762000014 11.932912210999982 -25.311276447999983,2023-11-04 21:12:22.343,2023-11-04 21:13:48.369,,,,,,,,,
2987,jw02987003015_02103_00004_mirimage,F2100W,No,science,Polygon 11.908432972000016 -25.290698941999974 11.931745194000024 -25.267520504999982 11.95763472999999 -25.288467669000024 11.93460005099999 -25.311805608999972,2023-11-04 21:15:11.622,2023-11-04 21:16:37.648,,,,,,,,,
2987,jw02987003016_02101_00001_mirimage,F770W,No,science,Polygon 11.88335293999999 -25.30420825999998 11.906672743000021 -25.281033646000022 11.932560778999976 -25.301985087999988 11.909518642000009 -25.325319383000014,2023-11-04 21:26:31.530,2023-11-04 21:26:59.280,,,,,,,,,
2987,jw02987003016_02101_00002_mirimage,F770W,No,science,Polygon 11.883033938000017 -25.305647975000017 11.906354106000004 -25.282473433999986 11.932242368999992 -25.303424954999997 11.909199871000002 -25.326759179000007,2023-11-04 21:28:25.322,2023-11-04 21:28:53.072,,,,,,,,,
2987,jw02987003016_02101_00003_mirimage,F770W,No,science,Polygon 11.881601086000005 -25.30774062900002 11.904921978999987 -25.284566353000006 11.930810398999977 -25.30551816900001 11.90776717800002 -25.328852130999998,2023-11-04 21:30:16.298,2023-11-04 21:30:44.048,,,,,,,,,
2987,jw02987003016_02101_00004_mirimage,F770W,No,science,Polygon 11.883288181000008 -25.30827026500001 11.906608827000005 -25.285095702000003 11.932497674999984 -25.306047200000002 11.909454704000018 -25.329381445,2023-11-04 21:32:07.337,2023-11-04 21:32:35.087,,,,,,,,,
2987,jw02987003016_02103_00001_mirimage,F2100W,No,science,Polygon 11.883347175999994 -25.304214890999994 11.906666721999981 -25.281040343000026 11.93255487300001 -25.301991821000016 11.909512865999986 -25.32532592,2023-11-04 21:35:40.997,2023-11-04 21:37:07.023,,,,,,,,,
2987,jw02987003016_02103_00002_mirimage,F2100W,No,science,Polygon 11.883028352999998 -25.305654234000023 11.906348310000029 -25.282479795 11.93223664800002 -25.30343139400003 11.909194231999976 -25.326765384999984,2023-11-04 21:38:27.525,2023-11-04 21:39:53.551,,,,,,,,,
2987,jw02987003016_02103_00003_mirimage,F2100W,No,science,Polygon 11.881595602999997 -25.307747125999988 11.90491629600001 -25.28457296299998 11.930804778999976 -25.30552486699999 11.907761630000014 -25.328858585999985,2023-11-04 21:41:16.805,2023-11-04 21:42:42.831,,,,,,,,,
2987,jw02987003016_02103_00004_mirimage,F2100W,No,science,Polygon 11.883282557999998 -25.308276795999987 11.906602971000005 -25.285102319000025 11.932491913000016 -25.306053873999986 11.909449047000006 -25.329387903999976,2023-11-04 21:44:03.269,2023-11-04 21:45:29.295,,,,,,,,,
2987,jw02987003017_02101_00001_mirimage,F770W,No,science,Polygon 11.893395379999992 -25.274151107000023 11.916707386999995 -25.250974832 11.942590829999977 -25.271924436000003 11.919556433999992 -25.29526036699999,2023-11-04 21:55:48.136,2023-11-04 21:56:15.886,['2023 RK160'],['Main-Belt Asteroid'],['4.163'],['16.2736'],['2.69189459'],['1.92721833'],['NA'],['NA'],[2.16]
2987,jw02987003017_02101_00002_mirimage,F770W,No,science,Polygon 11.893076340000022 -25.275590634999983 11.916388680999985 -25.252414408000018 11.942272378999993 -25.27336406300002 11.919237651999994 -25.296699947999983,2023-11-04 21:57:39.176,2023-11-04 21:58:06.926,['2023 RK160'],['Main-Belt Asteroid'],['9.175'],['16.2738'],['2.69189712'],['1.92723102'],['NA'],['NA'],[2.16]
2987,jw02987003017_02101_00003_mirimage,F770W,No,science,Polygon 11.891643642000007 -25.277683728000014 11.914956645999972 -25.254507716 11.940840554000014 -25.27545760900003 11.91780516700002 -25.298793281999984,2023-11-04 21:59:32.968,2023-11-04 22:00:00.718,['2023 RK160'],['Main-Belt Asteroid'],['11.974'],['16.2741'],['2.69189971'],['1.92724403'],['NA'],['NA'],[2.16]
2987,jw02987003017_02101_00004_mirimage,F770W,No,science,Polygon 11.893330689000015 -25.278213515 11.916643479000014 -25.255037242000004 11.942527786000014 -25.27598684699999 11.919492615999992 -25.299322776999993,2023-11-04 22:01:23.944,2023-11-04 22:01:51.694,['2023 RK160'],['Main-Belt Asteroid'],['11.754'],['16.2743'],['2.69190223'],['1.92725672'],['NA'],['NA'],[2.16]
2987,jw02987003017_02103_00001_mirimage,F2100W,No,science,Polygon 11.893390060999987 -25.274157364 11.916701882000012 -25.250981211999985 11.942585376 -25.27193091600003 11.919551038000016 -25.295266592999976,2023-11-04 22:04:57.667,2023-11-04 22:06:23.693,['2023 RK160'],['Main-Belt Asteroid'],['12.932'],['16.2749'],['2.69190845'],['1.92728802'],['NA'],['NA'],[2.161]
2987,jw02987003017_02103_00002_mirimage,F2100W,No,science,Polygon 11.893070570999999 -25.27559704200003 11.916382680000009 -25.252420900000015 11.942266470000021 -25.273370614000008 11.919231847999983 -25.29670628199999,2023-11-04 22:07:44.131,2023-11-04 22:09:10.157,['2023 RK160'],['Main-Belt Asteroid'],['13.359'],['16.2752'],['2.69191224'],['1.92730706'],['NA'],['NA'],[2.161]
2987,jw02987003017_02103_00003_mirimage,F2100W,No,science,Polygon 11.891638107999997 -25.277690183999987 11.914950894999992 -25.254514269999987 11.940834883000008 -25.275464235000012 11.91779958400003 -25.29879968000001,2023-11-04 22:10:33.411,2023-11-04 22:11:59.437,['2023 RK160'],['Main-Belt Asteroid'],['11.849'],['16.2756'],['2.69191609'],['1.92732642'],['NA'],['NA'],[2.161]
2987,jw02987003017_02103_00004_mirimage,F2100W,No,science,Polygon 11.893325312000009 -25.278219679999978 11.916637900000012 -25.25504351800001 11.942522272000012 -25.275993208999985 11.91948717600001 -25.29932889800002,2023-11-04 22:13:19.939,2023-11-04 22:14:45.965,['2023 RK160'],['Main-Belt Asteroid'],['12.444'],['16.2759'],['2.69191987'],['1.92734546'],['NA'],['NA'],[2.161]
2987,jw02987003018_02101_00001_mirimage,F770W,No,science,Polygon 11.878258653000023 -25.261696012999984 11.901571185999973 -25.238522139000004 11.927449334999991 -25.25947440799997 11.904414362999974 -25.282807964999982,2023-11-04 22:24:34.278,2023-11-04 22:25:02.028,,,,,,,,,
2987,jw02987003018_02101_00002_mirimage,F770W,No,science,Polygon 11.877938911000019 -25.263135555999984 11.901251735000018 -25.239961695000012 11.927130176999997 -25.26091397799998 11.904094916999995 -25.284247521999976,2023-11-04 22:26:22.502,2023-11-04 22:26:50.252,,,,,,,,,
2987,jw02987003018_02101_00003_mirimage,F770W,No,science,Polygon 11.876506403000025 -25.265228964000006 11.89981989599999 -25.242055323000017 11.925698543000026 -25.263007848999976 11.902662617000013 -25.286341176999983,2023-11-04 22:28:13.542,2023-11-04 22:28:41.292,,,,,,,,,
2987,jw02987003018_02101_00004_mirimage,F770W,No,science,Polygon 11.87819318999998 -25.26575857500002 11.901506471999983 -25.242584676999982 11.927385513999988 -25.26353691699998 11.904349801999999 -25.28687049899997,2023-11-04 22:30:07.270,2023-11-04 22:30:35.020,,,,,,,,,
2987,jw02987003018_02103_00001_mirimage,F2100W,No,science,Polygon 11.878252722000017 -25.261702763999995 11.90156499799998 -25.238528955000014 11.927443263000002 -25.25948126000001 11.90440842 -25.28281462,2023-11-04 22:33:49.314,2023-11-04 22:35:15.340,,,,,,,,,
2987,jw02987003018_02103_00002_mirimage,F2100W,No,science,Polygon 11.877933606999989 -25.263142037999977 11.901246229999982 -25.23996828799998 11.927124737000014 -25.26092065800003 11.904089549999991 -25.284253961,2023-11-04 22:36:41.346,2023-11-04 22:38:07.372,,,,,,,,,
2987,jw02987003018_02103_00003_mirimage,F2100W,No,science,Polygon 11.876500759000026 -25.265235251999986 11.899814035999999 -25.242061709999998 11.925692760999988 -25.263014308999995 11.90265692299999 -25.28634740700002,2023-11-04 22:39:30.625,2023-11-04 22:40:56.651,,,,,,,,,
2987,jw02987003018_02103_00004_mirimage,F2100W,No,science,Polygon 11.87818781400001 -25.265764993999976 11.90150089400002 -25.242591206999972 11.92738000200001 -25.263543534 11.904344362999998 -25.28687687399998,2023-11-04 22:42:22.721,2023-11-04 22:43:48.747,,,,,,,,,
2987,jw02987003019_02101_00001_mirimage,F770W,No,science,Polygon 11.853077236000003 -25.279294686999982 11.876398107999993 -25.256124897000017 11.902275523999979 -25.27708169400001 11.879232215999986 -25.30041121700003,2023-11-04 22:53:48.133,2023-11-04 22:54:15.883,,,,,,,,,
2987,jw02987003019_02101_00002_mirimage,F770W,No,science,Polygon 11.85275745900001 -25.280734167 11.876078663999978 -25.257564424999977 11.901956335999971 -25.278521272999978 11.878912697000027 -25.301850750000018,2023-11-04 22:55:39.173,2023-11-04 22:56:06.923,,,,,,,,,
2987,jw02987003019_02101_00003_mirimage,F770W,No,science,Polygon 11.851324189000016 -25.282826823000022 11.874646066000007 -25.259657302000022 11.900523940999976 -25.280614394999983 11.87747963499998 -25.30394365400001,2023-11-04 22:57:30.149,2023-11-04 22:57:57.899,,,,,,,,,
2987,jw02987003019_02101_00004_mirimage,F770W,No,science,Polygon 11.853011174000027 -25.283356966 11.876332826999993 -25.260187175999977 11.90221111 -25.28114397100001 11.879167032000025 -25.30447349599999,2023-11-04 22:59:21.188,2023-11-04 22:59:48.938,,,,,,,,,
2987,jw02987003019_02103_00001_mirimage,F2100W,No,science,Polygon 11.85307146399997 -25.279301228000016 11.876392084 -25.25613150699998 11.902269611000019 -25.277088344 11.879226427999992 -25.300417668000026,2023-11-04 23:02:57.600,2023-11-04 23:04:23.626,,,,,,,,,
2987,jw02987003019_02103_00002_mirimage,F2100W,No,science,Polygon 11.85275221500001 -25.280740567999977 11.876073223000013 -25.257570939000008 11.901950956000015 -25.278527876000005 11.87890738900001 -25.301857109999997,2023-11-04 23:05:49.696,2023-11-04 23:07:15.722,,,,,,,,,
2987,jw02987003019_02103_00003_mirimage,F2100W,No,science,Polygon 11.851318710999982 -25.282833346000015 11.874640364999987 -25.259663918999987 11.90051832399998 -25.280621080000014 11.877474112000014 -25.303950115000013,2023-11-04 23:08:38.976,2023-11-04 23:10:05.002,,,,,,,,,
2987,jw02987003019_02103_00004_mirimage,F2100W,No,science,Polygon 11.853005595000026 -25.283363550999987 11.876327011000011 -25.260193844000007 11.902205390000011 -25.28115069500001 11.879161420000003 -25.304480005999974,2023-11-04 23:11:25.440,2023-11-04 23:12:51.466,,,,,,,,,
2987,jw02987003020_02101_00001_mirimage,F770W,No,science,Polygon 11.827954836000005 -25.296837113999995 11.851283857999993 -25.273671260000008 11.877160695 -25.294632416 11.854109243000025 -25.317958055000023,2023-11-04 23:22:56.483,2023-11-04 23:23:24.233,,,,,,,,,
2987,jw02987003020_02101_00002_mirimage,F770W,No,science,Polygon 11.827634789000012 -25.298276307000013 11.85096415699999 -25.27511050999999 11.876841239000013 -25.296071729000015 11.853789444 -25.31939731100002,2023-11-04 23:24:47.459,2023-11-04 23:25:15.209,,,,,,,,,
2987,jw02987003020_02101_00003_mirimage,F770W,No,science,Polygon 11.826201249999997 -25.300368969999976 11.849531311999975 -25.27720341399998 11.875408577000027 -25.298164899000014 11.85235608999998 -25.321490243999982,2023-11-04 23:26:41.251,2023-11-04 23:27:09.001,,,,,,,,,
2987,jw02987003020_02101_00004_mirimage,F770W,No,science,Polygon 11.827888014999974 -25.300899199999986 11.851217844000017 -25.277733366999993 11.877095526000014 -25.298694545000018 11.854043276000004 -25.32202016399997,2023-11-04 23:28:29.475,2023-11-04 23:28:57.225,,,,,,,,,
2987,jw02987003020_02103_00001_mirimage,F2100W,No,science,Polygon 11.827949492000016 -25.296843335999984 11.851278332000021 -25.273677609999982 11.877155215999984 -25.294638870000004 11.85410381800002 -25.317964250999996,2023-11-04 23:32:03.134,2023-11-04 23:33:29.160,,,,,,,,,
2987,jw02987003020_02103_00002_mirimage,F2100W,No,science,Polygon 11.827629317999977 -25.29828273400001 11.850958464000007 -25.27511703100002 11.87683563 -25.296078317999992 11.853783929000016 -25.319403676000025,2023-11-04 23:34:55.230,2023-11-04 23:36:21.256,,,,,,,,,
2987,jw02987003020_02103_00003_mirimage,F2100W,No,science,Polygon 11.826195709999974 -25.300375264000024 11.849525566000022 -25.277209815000017 11.875402900000005 -25.298171381999996 11.852350491000026 -25.321496489999976,2023-11-04 23:37:41.694,2023-11-04 23:39:07.720,,,,,,,,,
2987,jw02987003020_02103_00004_mirimage,F2100W,No,science,Polygon 11.827882575999976 -25.300905693000022 11.851212193000018 -25.27773996199998 11.877089947999993 -25.298701218000016 11.854037782999995 -25.322026603,2023-11-04 23:40:30.974,2023-11-04 23:41:57.000,,,,,,,,,
2987,jw02987003021_02101_00001_mirimage,F770W,No,science,Polygon 11.843090851999971 -25.309297286999985 11.86641936800002 -25.28612904300001 11.892301491999993 -25.307087546 11.869250597000024 -25.33041554800002,2023-11-04 23:51:14.849,2023-11-04 23:51:42.599,,,,,,,,,
2987,jw02987003021_02101_00002_mirimage,F770W,No,science,Polygon 11.842771069000024 -25.310736303999974 11.866099935999978 -25.287568121999993 11.891982300999977 -25.308526692000008 11.868931057999998 -25.33185463300001,2023-11-04 23:53:05.825,2023-11-04 23:53:33.575,,,,,,,,,
2987,jw02987003021_02101_00003_mirimage,F770W,No,science,Polygon 11.841337468000019 -25.31282930100001 11.864667023000012 -25.28966135200002 11.890549577 -25.310620181999976 11.86749764899998 -25.333947892000012,2023-11-04 23:54:56.865,2023-11-04 23:55:24.615,,,,,,,,,
2987,jw02987003021_02101_00004_mirimage,F770W,No,science,Polygon 11.84302450399998 -25.31335939299998 11.866353818999984 -25.29019116399999 11.892236795999988 -25.311149682000018 11.869185111000021 -25.334477669999973,2023-11-04 23:56:45.089,2023-11-04 23:57:12.839,,,,,,,,,
2987,jw02987003021_02103_00001_mirimage,F2100W,No,science,Polygon 11.843084943999985 -25.309303812000007 11.866413209 -25.286135637999998 11.892295443000021 -25.307094181999993 11.869244670999992 -25.330421982999994,2023-11-05 00:00:35.389,2023-11-05 00:02:01.415,,,,,,,,,
2987,jw02987003021_02103_00002_mirimage,F2100W,No,science,Polygon 11.842765526999978 -25.310742940000026 11.866094170000016 -25.287574850999974 11.891976620000024 -25.30853348699997 11.868925471999997 -25.331861204999985,2023-11-05 00:03:21.917,2023-11-05 00:04:47.943,,,,,,,,,
2987,jw02987003021_02103_00003_mirimage,F2100W,No,science,Polygon 11.841331845999992 -25.312835796000016 11.864661178 -25.28966794199998 11.89054381600001 -25.310626839000015 11.86749198200002 -25.333954325000022,2023-11-05 00:06:11.196,2023-11-05 00:07:37.222,,,,,,,,,
2987,jw02987003021_02103_00004_mirimage,F2100W,No,science,Polygon 11.843019091000002 -25.313365713999985 11.866348204000014 -25.290197596000016 11.892231246000016 -25.311156198999996 11.869179635000012 -25.334483947000024,2023-11-05 00:08:57.660,2023-11-05 00:10:23.686,,,,,,,,,
2987,jw02987003022_02101_00001_mirimage,F770W,No,science,Polygon 11.817926168000026 -25.326864632999982 11.84126275500002 -25.303700249999984 11.867144392000021 -25.32466302899999 11.844085432000004 -25.347987219,2023-11-05 00:20:28.704,2023-11-05 00:20:56.454,,,,,,,,,
2987,jw02987003022_02101_00002_mirimage,F770W,No,science,Polygon 11.817606461000008 -25.328303792999982 11.840943417000007 -25.305139486000026 11.866825279000016 -25.326102349000003 11.843765953 -25.34942646400001,2023-11-05 00:22:22.496,2023-11-05 00:22:50.246,,,,,,,,,
2987,jw02987003022_02101_00003_mirimage,F770W,No,science,Polygon 11.81617207099999 -25.330396600999975 11.839509706000008 -25.307232521 11.865391766000025 -25.328195635000004 11.842331763999995 -25.35151952599999,2023-11-05 00:24:13.471,2023-11-05 00:24:41.221,,,,,,,,,
2987,jw02987003022_02101_00004_mirimage,F770W,No,science,Polygon 11.817859322000015 -25.330926574 11.841196747 -25.307762236999974 11.867079201999987 -25.328725065999997 11.844019413999977 -25.352049212,2023-11-05 00:26:07.263,2023-11-05 00:26:35.013,,,,,,,,,
2987,jw02987003022_02103_00001_mirimage,F2100W,No,science,Polygon 11.817921172999975 -25.326870655999993 11.841257624999999 -25.30370644 11.867139266999974 -25.32466936699999 11.844080313000026 -25.34799326099998,2023-11-05 00:29:40.923,2023-11-05 00:31:06.949,,,,,,,,,
2987,jw02987003022_02103_00002_mirimage,F2100W,No,science,Polygon 11.817600663999995 -25.32831039200002 11.840937390000008 -25.30514617199998 11.866819341999998 -25.32610909499998 11.843760118999976 -25.34943299300002,2023-11-05 00:32:27.451,2023-11-05 00:33:53.477,,,,,,,,,
2987,jw02987003022_02103_00003_mirimage,F2100W,No,science,Polygon 11.816166484000007 -25.330402935999974 11.839503912999984 -25.307238964000014 11.865386041000006 -25.32820216199999 11.842326116000004 -25.35152581500001,2023-11-05 00:35:13.979,2023-11-05 00:36:40.005,,,,,,,,,
2987,jw02987003022_02103_00004_mirimage,F2100W,No,science,Polygon 11.817853814000026 -25.330933223 11.841191025999972 -25.30776898799998 11.867073557000003 -25.32873189399998 11.844013851999978 -25.352055806999996,2023-11-05 00:38:03.259,2023-11-05 00:39:29.285,,,,,,,,,
2987,jw02987003023_02101_00001_mirimage,F770W,No,science,Polygon 11.802790668999988 -25.314401932000017 11.826127784000013 -25.29123996300001 11.852004105000015 -25.312205418000023 11.828944566000017 -25.33552722199998,2023-11-05 00:53:19.006,2023-11-05 00:53:46.756,,,,,,,,,
2987,jw02987003023_02101_00002_mirimage,F770W,No,science,Polygon 11.802470341999989 -25.315840949000005 11.825807803000002 -25.29267903700002 11.851684369000024 -25.313644555999993 11.828624486999988 -25.33696630299999,2023-11-05 00:55:07.230,2023-11-05 00:55:34.980,,,,,,,,,
2987,jw02987003023_02101_00003_mirimage,F770W,No,science,Polygon 11.801035967999988 -25.317933580999977 11.824374112000013 -25.29477189900003 11.850250871999993 -25.315737673000022 11.827190309000029 -25.339059192999983,2023-11-05 00:57:03.773,2023-11-05 00:57:31.523,,,,,,,,,
2987,jw02987003023_02101_00004_mirimage,F770W,No,science,Polygon 11.802723020000025 -25.318464086000013 11.826060935999976 -25.295302133000025 11.851938107999983 -25.316267604999982 11.828877777000024 -25.33958939299998,2023-11-05 00:58:57.565,2023-11-05 00:59:25.315,,,,,,,,,
2987,jw02987003023_02103_00001_mirimage,F2100W,No,science,Polygon 11.802784756000026 -25.314408629000017 11.826121610000014 -25.29124672100002 11.851998050000027 -25.312212208000012 11.82893864500002 -25.335533818999995,2023-11-05 01:02:31.289,2023-11-05 01:03:57.315,,,,,,,,,
2987,jw02987003023_02103_00002_mirimage,F2100W,No,science,Polygon 11.802464892000003 -25.315847769000012 11.82580212899999 -25.292685949000024 11.851678780000018 -25.31365153399998 11.828618993999978 -25.336973057999987,2023-11-05 01:05:23.321,2023-11-05 01:06:49.347,,,,,,,,,
2987,jw02987003023_02103_00003_mirimage,F2100W,No,science,Polygon 11.80103048099999 -25.317940085999982 11.824368414 -25.294778507000025 11.85024524700002 -25.315744358 11.827184768000018 -25.33906564500002,2023-11-05 01:08:15.353,2023-11-05 01:09:41.379,,,,,,,,,
2987,jw02987003023_02103_00004_mirimage,F2100W,No,science,Polygon 11.80271738899998 -25.318470650999988 11.826055077000028 -25.295308787 11.851932337999974 -25.31627432100001 11.828872107999985 -25.33959589000001,2023-11-05 01:11:01.881,2023-11-05 01:12:27.907,,,,,,,,,
2987,jw02987003024_02101_00001_mirimage,F770W,No,science,Polygon 11.77758554800002 -25.331988765999977 11.800930754999984 -25.308830672 11.826806576999987 -25.329800418 11.803738952999987 -25.353118394999985,2023-11-05 01:22:32.860,2023-11-05 01:23:00.610,,,,,,,,,
2987,jw02987003024_02101_00002_mirimage,F770W,No,science,Polygon 11.777264972000012 -25.333427869999998 11.800610519999992 -25.31026982800001 11.826486591999986 -25.331239632999996 11.803418628999998 -25.35455755799999,2023-11-05 01:24:23.900,2023-11-05 01:24:51.650,,,,,,,,,
