Proposal,Observation,Instrument,Filter,Moving,Polygon,Exp Start,Exp End,Asteroids
1023,jw01023-o013_t002_miri_f560w,MIRI,F560W,No,Polygon 269.86249697699975 66.64491929399972 269.8148807650002 66.61418008000001 269.73689562500016 66.63315000600005 269.784451395 66.6639128059999,2022-05-24 09:13:42.992,2022-05-24 09:22:13.597,
1023,jw01023-o014_t001_miri_f560w,MIRI,F560W,No,Polygon 269.68221692699973 66.6409432259999 269.64100344499985 66.61414097900007 269.5727562970002 66.63062735400015 269.61392327799985 66.65744746899996,2022-05-24 09:34:12.379,2022-05-24 09:45:46.139,
1023,jw01023-o015_t002_miri_f560w,MIRI,F560W,No,Polygon 269.8555469430001 66.64957872799975 269.81415079699985 66.62281729400006 269.745983355 66.63937105800017 269.78733341599997 66.66615041399996,2022-05-24 09:57:36.574,2022-05-24 10:00:06.426,
1023,jw01023-o017_t002_miri_f560w,MIRI,F560W,No,Polygon 269.84217844900024 66.66945692600014 269.80047284900024 66.64247351800009 269.7310264360002 66.65929673800024 269.7726845560002 66.68629852800012,2022-05-24 10:27:04.366,2022-05-24 11:28:37.973,
1023,jw01023-o018_t006_miri_f560w,MIRI,F560W,No,Polygon 262.604310267 52.455548377999996 262.586574144 52.42607321000003 262.53774848799975 52.436977200999976 262.55545631500013 52.466459668,2022-05-29 17:14:19.542,2022-05-29 17:15:15.043,
1023,jw01023-o020_t002_miri_f560w,MIRI,F560W,No,Polygon 269.85906742300006 66.6536654830002 269.8287040040002 66.6196555270001 269.7424387230001 66.63173647100017 269.772698279 66.66576304700015,2022-06-05 22:49:43.372,2022-06-05 22:58:02.904,
1023,jw01023-o022_t009_miri_f560w,MIRI,F560W,No,Polygon 83.31415309399998 -62.58329489100024 83.31507323900021 -62.619371122000246 83.23615952100022 -62.619775154000045 83.23533517100013 -62.58369843300024,2022-06-09 09:45:23.228,2022-06-09 09:53:51.081,
1023,jw01023-o023_t008_miri_f560w,MIRI,F560W,No,Polygon 83.42926457200012 -62.4735005100002 83.43015329999986 -62.505786960000165 83.35994972400007 -62.506181651000276 83.35913690600006 -62.47389477400008,2022-06-09 10:08:55.733,2022-06-09 10:26:55.271,
1023,jw01023-o024_t009_miri_f560w,MIRI,F560W,No,Polygon 83.30871692500023 -62.58468699699985 83.3094456650002 -62.61697432000015 83.23884350399979 -62.61729401700021 83.23819147300009 -62.58500634700007,2022-06-09 10:41:46.107,2022-06-09 11:43:14.147,
1023,jw01023-o025_t008_miri_f2550w-sub256,MIRI,F2550W,No,Polygon 83.41477652900015 -62.4857819820001 83.4149647119998 -62.49363698300025 83.39789043000003 -62.49372321500022 83.39770674199983 -62.48586819099983,2022-06-09 11:58:43.387,2022-06-09 12:00:34.209,
1023,jw01023-o026_t009_miri_f560w,MIRI,F560W,No,Polygon 83.30789410099992 -62.585152059999906 83.308531509 -62.61654625900012 83.23960434999975 -62.616825690999804 83.23903976099977 -62.58543119700024,2022-06-09 12:15:59.300,2022-06-09 12:21:57.280,
1023,jw01023-o028_t009_miri_f560w,MIRI,F560W,No,Polygon 83.30791141699973 -62.58515999999975 83.30851058899998 -62.61655435900015 83.23958310099991 -62.61681601300009 83.23905675099978 -62.585421376999804,2022-06-09 12:48:46.863,2022-06-09 13:00:45.598,
1023,jw01023-o029_t003_miri_f560w,MIRI,F560W,No,Polygon 265.80119964199986 66.93415475299989 265.79292688200024 66.89890302699995 265.7088558840001 66.90191319800006 265.7170081889997 66.93716927200025,2022-06-16 22:43:43.653,2022-06-16 23:22:48.611,
1023,jw01023-o031_t003_miri_f560w,MIRI,F560W,No,Polygon 265.80164255799986 66.93229015200023 265.7930475070002 66.89519370799977 265.70851128500004 66.89818235199976 265.7169788620003 66.93528334000017,2022-06-16 23:50:11.489,2022-06-17 00:49:18.046,
1023,jw01023-o032_t008_miri_f560w,MIRI,F560W,No,Polygon 83.43666455800005 -62.48401780100018 83.42862353499996 -62.515193063999874 83.3604196710001 -62.51142506700018 83.36853091400015 -62.48025373999994,2022-06-17 05:21:18.452,2022-06-17 05:25:28.206,
1023,jw01023-o033_t008_miri_f770w,MIRI,F770W,No,Polygon 83.43477949100007 -62.479683592999955 83.42671725699988 -62.51085762400003 83.35852603300016 -62.50707918900018 83.36665845299987 -62.475909103999975,2022-06-17 05:34:51.571,2022-06-17 05:39:01.325,
1023,jw01023-o034_t008_miri_f1000w,MIRI,F1000W,No,Polygon 83.43095315799995 -62.47106309800005 83.42287853300017 -62.502236315999944 83.35470881299975 -62.49845101900027 83.36285357099986 -62.46728175199989,2022-06-17 05:52:59.442,2022-06-17 05:57:09.196,
1023,jw01023-o035_t008_miri_f1280w,MIRI,F1280W,No,Polygon 83.42905452600017 -62.46675997299976 83.42096931299987 -62.49793254100023 83.35281086300023 -62.49414176199997 83.36096617999999 -62.462973149999776,2022-06-17 06:05:42.577,2022-06-17 06:09:52.331,
1023,jw01023-o036_t009_miri_f560w,MIRI,F560W,No,Polygon 83.31218726599984 -62.586591218000116 83.30393398599978 -62.61775625600015 83.2355172279998 -62.61390241100024 83.24384118500011 -62.5827414160001,2022-06-17 06:25:30.298,2022-06-17 06:37:29.033,
1023,jw01023-o038_t009_miri_f560w,MIRI,F560W,No,Polygon 83.31220496999978 -62.5866002759999 83.30390924999999 -62.6177629269999 83.23549776599974 -62.613889355000076 83.24386414099992 -62.582730765999834,2022-06-17 07:04:35.267,2022-06-17 07:09:21.096,
1024,jw01024-c1000_t002_miri_f1000w,MIRI,F1000W,No,Polygon 80.45486966200015 -69.48717623500018 80.50119456799976 -69.5150944080001 80.42122401900019 -69.53134013999971 80.374968282 -69.50340079099993,2022-05-01 16:05:44.807,2022-05-01 16:59:32.279,
1024,jw01024-c1000_t002_miri_f1500w,MIRI,F1500W,No,Polygon 80.45506418699973 -69.48703614599994 80.50143436199996 -69.5149806860002 80.42009307400014 -69.53150508700021 80.37379331899994 -69.50353898599994,2022-05-01 17:07:12.932,2022-05-01 18:01:05.907,
1024,jw01024-c1000_t002_miri_f2550w,MIRI,F2550W,No,Polygon 80.45582819399982 -69.48664911699997 80.50304009899989 -69.51509936500003 80.4210139479998 -69.53176381099998 80.37387433599993 -69.50329142700012,2022-05-01 18:09:25.408,2022-05-01 19:03:23.951,
1024,jw01024-c1000_t002_miri_f770w,MIRI,F770W,No,Polygon 80.45453451299986 -69.48703483699992 80.50050425200028 -69.51474009900005 80.4206867410001 -69.53095448599993 80.37478551200022 -69.50322824899982,2022-05-01 15:03:32.267,2022-05-01 15:57:22.490,
1024,jw01024-o001_t002_miri_f770w,MIRI,F770W,No,Polygon 80.45453789699974 -69.48703415000004 80.50006496300016 -69.51447309100001 80.4203242800001 -69.53067178900024 80.37486499999987 -69.50321209600006,2022-05-01 15:03:32.267,2022-05-01 15:27:02.012,
1024,jw01024-o002_t002_miri_f770w,MIRI,F770W,No,Polygon 80.45506988600008 -69.48736228499997 80.50046339300023 -69.51472162600021 80.42064458400026 -69.53093518799986 80.37531873699999 -69.5035551349999,2022-05-01 15:34:03.881,2022-05-01 15:57:22.490,
1024,jw01024-o003_t002_miri_f1000w,MIRI,F1000W,No,Polygon 80.4547227140001 -69.48720613000017 80.50104749000016 -69.51512434200019 80.42138159800007 -69.53130818799985 80.37512572600014 -69.50336887899998,2022-05-01 16:05:44.807,2022-05-01 16:29:11.800,
1024,jw01024-o004_t002_miri_f1000w,MIRI,F1000W,No,Polygon 80.45492329999992 -69.48720938699996 80.50111342400022 -69.51504808100024 80.4211417369999 -69.53129302299992 80.37502059000026 -69.50343321399974,2022-05-01 16:36:08.038,2022-05-01 16:59:32.279,
1024,jw01024-o005_t002_miri_f1500w,MIRI,F1500W,No,Polygon 80.45501302700004 -69.48704655499982 80.50138315799997 -69.51499110799993 80.420118013 -69.53150003000023 80.37381823500014 -69.50353393700016,2022-05-01 17:07:12.932,2022-05-01 17:30:42.677,
1024,jw01024-o006_t002_miri_f1500w,MIRI,F1500W,No,Polygon 80.45513326300006 -69.48707774299999 80.50136679799972 -69.51494318600018 80.42002320799985 -69.53146611199999 80.3738599039998 -69.50357917199976,2022-05-01 17:37:41.730,2022-05-01 18:01:05.907,
1024,jw01024-o007_t002_miri_f2550w,MIRI,F2550W,No,Polygon 80.45551331200012 -69.48671318300006 80.5027249269999 -69.51516351900013 80.4213842659998 -69.53168871600009 80.3742443389998 -69.50321642900025,2022-05-01 18:09:25.408,2022-05-01 18:32:55.217,
1024,jw01024-o008_t002_miri_f2550w,MIRI,F2550W,No,Polygon 80.45599824500003 -69.48675158999973 80.50294048899977 -69.51504291600001 80.42091181200007 -69.5317057090001 80.374041469 -69.50339237199992,2022-05-01 18:39:54.206,2022-05-01 19:03:23.951,
1024,jw01024-o009_t002_miri_f560w,MIRI,F560W,No,Polygon 80.45498039200011 -69.48733904300025 80.50050847700024 -69.51477790900005 80.42076687700015 -69.53097673999982 80.37530657900001 -69.50351712099999,2022-05-01 19:11:54.589,2022-05-01 19:35:32.653,
1024,jw01024-o010_t002_miri_f1130w,MIRI,F1130W,No,Polygon 80.45505555900017 -69.4873444389999 80.50044906400015 -69.51470377299971 80.42063034300018 -69.53091734699997 80.37530449800012 -69.50353730099982,2022-05-01 19:43:30.011,2022-05-01 20:06:51.436,
1024,jw01024-o011_t002_miri_f1280w,MIRI,F1280W,No,Polygon 80.45472605100028 -69.48720524799984 80.50105063700009 -69.51512349899994 80.4213846380001 -69.53130727900003 80.37512895700023 -69.50336793199986,2022-05-01 20:14:18.201,2022-05-01 20:37:42.442,
1024,jw01024-o012_t002_miri_f1800w,MIRI,F1800W,No,Polygon 80.45495874399991 -69.4871984929999 80.50114895000023 -69.51503716499973 80.42117736599994 -69.53128214399989 80.37505613599993 -69.50342235700013,2022-05-01 20:45:20.343,2022-05-01 21:08:52.840,
1024,jw01024-o013_t002_miri_f2100w,MIRI,F2100W,No,Polygon 80.4550583399998 -69.48705343900006 80.50142849000017 -69.5149979909998 80.42016331999976 -69.53150691499972 80.37386352399986 -69.50354082200023,2022-05-01 21:16:52.949,2022-05-01 21:40:19.942,
1024,jw01024-o014_t002_miri_f1065c,MIRI,F1065C,No,Polygon 80.4546643570002 -69.487212181 80.50090057600002 -69.515077136 80.42131098399996 -69.53124546999987 80.37514347200019 -69.50335947899995,2022-05-01 21:48:42.195,2022-05-01 21:59:34.373,
1024,jw01024-o015_t002_miri_f1140c,MIRI,F1140C,No,Polygon 80.45470278499991 -69.48722459799981 80.50093896800023 -69.51508956600023 80.42134929199997 -69.53125787699986 80.37518181700008 -69.50337187300012,2022-05-01 22:07:03.954,2022-05-01 22:17:53.316,
1024,jw01024-o016_t002_miri_f1550c,MIRI,F1550C,No,Polygon 80.4547868650002 -69.48725038099975 80.50093300600022 -69.51506240200011 80.421037564 -69.53129193700026 80.37496026600014 -69.50345884000008,2022-05-01 22:25:22.897,2022-05-01 22:36:12.259,
1024,jw01024-o017_t002_miri_f2300c,MIRI,F2300C,No,Polygon 80.45508403199972 -69.48698514100022 80.50145384899987 -69.51492973100022 80.42018882899983 -69.53143858899999 80.37388936600013 -69.50347245900002,2022-05-01 22:43:44.592,2022-05-01 23:07:17.089,
1027,jw01027-c1000_t004_miri_f560w,MIRI,F560W,No,Polygon 266.03444302300016 66.91293779099992 265.9961989450002 66.88375734100013 265.9211162029999 66.89887702599988 265.9592942000001 66.92807555100012,2022-05-25 04:48:27.951,2022-05-25 10:19:20.233,
1027,jw01027-o001_t004_miri_f560w,MIRI,F560W,No,Polygon 266.03282257200004 66.91168495099997 265.99623306299986 66.88376451699972 265.9243646130002 66.89823761700026 265.96089360400015 66.92617460399987,2022-05-25 04:48:27.951,2022-05-25 07:26:27.571,
1027,jw01027-o002_t004_miri_f560w,MIRI,F560W,No,Polygon 266.0312284850002 66.91358642599971 265.9947862850002 66.88563578300025 265.9228348390003 66.90004938899996 265.9592161560002 66.92801653699982,2022-05-25 07:42:36.158,2022-05-25 10:19:20.233,
1027,jw01027-o003_t005_miri_f560w,MIRI,F560W,No,Polygon 265.81133230399973 66.92587416299978 265.7738531859999 66.89674431700027 265.6992794320001 66.91147116999986 265.7366921130001 66.94061860199979,2022-05-25 10:34:23.618,2022-05-25 10:40:24.360,
1027,jw01027-o004_t006_miri_f1500w,MIRI,F1500W,No,Polygon 261.252373229 60.44112772700021 261.22588907999994 60.40972543399997 261.1618607680002 60.42285801200026 261.1882937209999 60.45427300099982,2022-05-25 11:04:08.000,2022-05-25 11:12:24.742,
1027,jw01027-o004_t006_miri_f1800w,MIRI,F1800W,No,Polygon 261.2524595690002 60.44117372300005 261.22592719099987 60.409714590000206 261.1618989899998 60.422847273999984 261.1883800790002 60.45431912500015,2022-05-25 11:15:11.257,2022-05-25 11:23:00.261,
1027,jw01027-o004_t006_miri_f2100w,MIRI,F2100W,No,Polygon 261.2524261270002 60.44116629900025 261.22589376099984 60.409707165000036 261.1618655719998 60.422839845999796 261.1883466490001 60.454311699000165,2022-05-25 11:25:41.208,2022-05-25 11:33:21.893,
1027,jw01027-o004_t006_miri_f2550w,MIRI,F2550W,No,Polygon 261.2524259009998 60.44117484099998 261.225893508 60.40971571100016 261.16186530999994 60.42284840199975 261.1883464150001 60.45432025099972,2022-05-25 11:36:44.496,2022-05-25 11:52:22.436,
1027,jw01027-o006_t006_miri_f1000w-sub256,MIRI,F1000W,No,Polygon 261.22972943099984 60.43325283899996 261.2227048149997 60.424890793000145 261.2058179099998 60.42834418100021 261.2128389269999 60.4367071160002,2022-05-25 12:44:31.372,2022-05-25 12:49:00.640,
1027,jw01027-o006_t006_miri_f1500w-sub256,MIRI,F1500W,No,Polygon 261.2278395700001 60.43286973700002 261.2208155390002 60.424507588000154 261.2039286260001 60.427960730000216 261.2109490589998 60.43632376699986,2022-05-25 12:52:12.044,2022-05-25 12:56:38.624,
1027,jw01027-o006_t006_miri_f560w-sub256,MIRI,F560W,No,Polygon 261.2297200369998 60.43323654799988 261.2226953950001 60.42487450700027 261.2058085110002 60.428327909999794 261.21282955399994 60.436690838999766,2022-05-25 12:28:48.143,2022-05-25 12:33:17.729,
1027,jw01027-o006_t006_miri_f770w-sub256,MIRI,F770W,No,Polygon 261.2297233259999 60.433234142999794 261.22269869499974 60.42487210099979 261.20581180799985 60.428325499000266 261.2128328409998 60.43668842900005,2022-05-25 12:36:19.840,2022-05-25 12:40:45.217,
1027,jw01027-o007_t005_miri_f1000w,MIRI,F1000W,No,Polygon 265.8058733149997 66.9293137739999 265.7853805800002 66.89769103600021 265.7042243520002 66.90575379299973 265.7246186580002 66.93738698100017,2022-06-07 14:02:32.869,2022-06-07 14:08:33.675,
1027,jw01027-o007_t005_miri_f1130w,MIRI,F1130W,No,Polygon 265.8058950369997 66.929310314 265.78540257699996 66.89768754900027 265.70424629099995 66.9057501980001 265.72464032200025 66.93738341399985,2022-06-07 14:11:17.374,2022-06-07 14:19:03.626,
1027,jw01027-o007_t005_miri_f1280w,MIRI,F1280W,No,Polygon 265.8036791809997 66.92879744200008 265.7831897429999 66.89717441899973 265.70203450400004 66.90523604599987 265.72242551299985 66.93686951800001,2022-06-07 14:21:44.537,2022-06-07 14:28:54.729,
1027,jw01027-o007_t005_miri_f1500w,MIRI,F1500W,No,Polygon 265.8013215849998 66.92807374899972 265.7802548290001 66.8955546790001 265.69735286200006 66.90378881099987 265.71831622400026 66.93631885499994,2022-06-07 14:31:43.989,2022-06-07 15:23:15.590,
1027,jw01027-o007_t005_miri_f560w,MIRI,F560W,No,Polygon 265.8058671549999 66.92929719300008 265.7853745940002 66.89767443899999 265.7042183799998 66.90573713299993 265.7246125129998 66.93737033700022,2022-06-07 13:43:43.462,2022-06-07 13:49:41.388,
1027,jw01027-o007_t005_miri_f770w,MIRI,F770W,No,Polygon 265.805872026 66.9292946350002 265.7853793859997 66.89767188899974 265.70422320100016 66.90573461499996 265.7246174130002 66.93736781100003,2022-06-07 13:52:44.582,2022-06-07 13:58:48.139,
1027,jw01027-o008_t006_miri_f1500w,MIRI,F1500W,No,Polygon 261.24707559099994 60.444655733000204 261.23511624099984 60.411095041999886 261.16682767999976 60.417003354000165 261.1787186569999 60.45057014900005,2022-06-07 15:44:41.247,2022-06-07 15:50:44.805,
1027,jw01027-o008_t006_miri_f1800w,MIRI,F1800W,No,Polygon 261.2471187390002 60.444650722000134 261.2351580740001 60.41109014500008 261.1668697550002 60.41699910999979 261.1787620470003 60.45056579099998,2022-06-07 15:53:25.752,2022-06-07 16:01:20.188,
1027,jw01027-o008_t006_miri_f2100w,MIRI,F2100W,No,Polygon 261.24708866999975 60.444639348000074 261.2351281030001 60.41107876299982 261.1668397910001 60.41698768200018 261.1787319860001 60.450554371,2022-06-07 16:04:03.951,2022-06-07 16:11:47.387,
1027,jw01027-o008_t006_miri_f2550w,MIRI,F2550W,No,Polygon 261.247083515 60.44464804099998 261.2351230259999 60.411087448999886 261.1668346820001 60.416996326999964 261.178726799 60.450563023000186,2022-06-07 16:15:15.495,2022-06-07 16:30:50.746,
1027,jw01027-o010_t006_miri_f560w-sub256,MIRI,F560W,No,Polygon 261.228470932 60.43448597800027 261.22531967000015 60.42556842600014 261.207311941 60.42711683099989 261.21045841299986 60.43603480800006,2022-06-07 17:11:33.350,2022-06-07 17:18:59.000,
1027,jw01027-o012_t007_miri_f1000w-sub64,MIRI,F1000W,No,Polygon 268.11010099399994 60.39730552100005 268.1069635410003 60.3944917240002 268.1009962920001 60.39611524100008 268.1041333859998 60.39892917799987,2022-05-25 13:14:45.900,2022-05-25 13:19:07.679,
1027,jw01027-o012_t007_miri_f1130w-sub64,MIRI,F1130W,No,Polygon 268.1101172769998 60.39730071699989 268.10700975200024 60.39451370500004 268.10104247099974 60.39613719700005 268.10414964 60.39892434800004,2022-05-25 13:21:50.818,2022-05-25 13:26:10.334,
1027,jw01027-o012_t007_miri_f1280w-sub64,MIRI,F1280W,No,Polygon 268.1106174309999 60.39738101799974 268.1075098580003 60.39459401700011 268.1015425859999 60.396217530000165 268.1046498030002 60.39900466999994,2022-05-25 13:28:56.779,2022-05-25 13:33:15.678,
1027,jw01027-o012_t007_miri_f1500w-sub64,MIRI,F1500W,No,Polygon 268.1101978030001 60.39737200200005 268.1070902669998 60.39458499100001 268.1011229760001 60.396208485000216 268.104230156 60.39899563499982,2022-05-25 13:36:09.931,2022-05-25 13:40:33.885,
1027,jw01027-o014_t005_miri_f1000w,MIRI,F1000W,No,Polygon 265.810280658 66.92682232399983 265.7770700820003 66.89690645299993 265.7002753299998 66.90998935699979 265.73340952899974 66.93992127100016,2022-05-28 21:26:41.347,2022-05-28 21:32:39.336,
1027,jw01027-o014_t005_miri_f1130w,MIRI,F1130W,No,Polygon 265.81030011799993 66.92681774999983 265.7770894579999 66.89690189499979 265.7002947589998 66.90998483499972 265.7334290429997 66.93991673300023,2022-05-28 21:35:25.851,2022-05-28 21:43:14.856,
1027,jw01027-o014_t005_miri_f1280w,MIRI,F1280W,No,Polygon 265.8079031290001 66.92645159499997 265.7746959430002 66.89653523200008 265.69790109900003 66.90961699799976 265.7310319040002 66.93954940199993,2022-05-28 21:45:58.583,2022-05-28 21:53:05.959,
1027,jw01027-o014_t005_miri_f1500w,MIRI,F1500W,No,Polygon 265.8052782450003 66.92588580900006 265.7711339240002 66.89512158299993 265.69268458199974 66.90848409899992 265.726748663 66.93926517599992,2022-05-28 21:56:00.787,2022-05-28 22:47:35.204,
1027,jw01027-o014_t005_miri_f560w,MIRI,F560W,No,Polygon 265.810267395 66.92680564800015 265.7742019200003 66.89431962100026 265.6924427119999 66.908248516 265.72841988599976 66.94075309199974,2022-05-28 21:07:46.308,2022-05-28 22:56:34.276,
1027,jw01027-o014_t005_miri_f770w,MIRI,F770W,No,Polygon 265.81027131299993 66.92680334799975 265.7770607310002 66.89688748299987 265.70026605199973 66.90997040000016 265.733400258 66.93990230799992,2022-05-28 21:16:53.059,2022-05-28 21:22:56.553,
1027,jw01027-o015_t006_miri_f1000w-sub256,MIRI,F1000W,No,Polygon 261.227607004 60.434992591999894 261.2263722130002 60.42596100400009 261.2081345750001 60.426566950999934 261.20936432099984 60.435598708999756,2022-06-14 00:19:29.337,2022-06-14 00:24:02.828,
1027,jw01027-o015_t006_miri_f1500w-sub256,MIRI,F1500W,No,Polygon 261.226065352 60.43433158199979 261.2248310750001 60.425299976999774 261.20659377499976 60.42590568400021 261.2078230080001 60.43493745799988,2022-06-14 00:27:14.232,2022-06-14 00:31:45.612,
1027,jw01027-o015_t006_miri_f560w-sub256,MIRI,F560W,No,Polygon 261.2276091729999 60.4349752409998 261.22637442100023 60.42594365099981 261.20813679100024 60.42654958000019 261.20936649799995 60.43558133899982,2022-06-14 00:03:39.260,2022-06-14 00:08:11.853,
1027,jw01027-o015_t006_miri_f770w-sub256,MIRI,F770W,No,Polygon 261.22761358899993 60.434973755999756 261.2263788100002 60.42594216700015 261.20814118199985 60.42654811000019 261.2093709160002 60.4355798670002,2022-06-14 00:11:19.020,2022-06-14 00:15:47.405,
1028,jw01028-c1000_t001_miri_f560w,MIRI,F560W,No,Polygon 265.84111517799994 66.93418403099999 265.7749118820001 66.88403189499986 265.67151113800014 66.90496910799979 265.7375585490003 66.95516431399997,2022-05-24 20:12:31.579,2022-05-25 01:03:15.942,
1028,jw01028-o001_t001_miri_f560w,MIRI,F560W,No,Polygon 265.8107091429997 66.92626257200008 265.77388242700016 66.89835103699983 265.701994271 66.91290922699979 265.7387606999999 66.94083741899983,2022-05-24 20:12:31.579,2022-05-24 21:02:25.972,
1028,jw01028-o002_t001_miri_f560w,MIRI,F560W,No,Polygon 265.841074865 66.93419223100005 265.8042610509998 66.90627565600005 265.732336617 66.92082399399987 265.7690900409999 66.94875722499988,2022-05-24 21:12:42.007,2022-05-24 22:03:18.000,
1028,jw01028-o003_t001_miri_f560w,MIRI,F560W,No,Polygon 265.8095400099999 66.9405829980002 265.772804885 66.91264855900003 265.7008157930001 66.92716193200005 265.7374902830001 66.95511300300011,2022-05-24 22:13:28.531,2022-05-24 23:03:20.045,
1028,jw01028-o004_t001_miri_f560w,MIRI,F560W,No,Polygon 265.78037176600026 66.91839263300015 265.74375291299987 66.89044145999983 265.6717863350001 66.90492201899988 265.70834447699997 66.9328897780002,2022-05-24 23:13:33.392,2022-05-25 00:03:24.905,
1028,jw01028-o005_t001_miri_f560w,MIRI,F560W,No,Polygon 265.8118238070001 66.91201897700012 265.7752289749998 66.88406488600025 265.70327369299986 66.89853971800007 265.73980781299986 66.92651038500013,2022-05-25 00:13:21.548,2022-05-25 01:03:15.942,
1028,jw01028-o006_t001_miri_f1000w,MIRI,F1000W,No,Polygon 265.81080385500024 66.92639413199987 265.77391774700004 66.89818269099999 265.70112391099985 66.91279075199985 265.73794791100016 66.94101908700009,2022-05-25 01:41:17.024,2022-05-25 02:06:26.722,
1028,jw01028-o006_t001_miri_f1130w,MIRI,F1130W,No,Polygon 265.810892117 66.92637491700019 265.7740058130001 66.89816352099984 265.70114218199996 66.91278568800006 265.73796631799985 66.94101399400003,2022-05-25 02:09:10.456,2022-05-25 02:36:05.536,
1028,jw01028-o006_t001_miri_f1280w,MIRI,F1280W,No,Polygon 265.81081023700006 66.92639531899995 265.7739240589999 66.89818389099992 265.70113025499995 66.91279198000025 265.73795432500026 66.94102030100025,2022-05-25 02:38:49.284,2022-05-25 03:06:50.974,
1028,jw01028-o006_t001_miri_f770w,MIRI,F770W,No,Polygon 265.8108622769999 66.92636187600006 265.77394041099996 66.89812301500025 265.70107676399994 66.9127450770002 265.73793640199983 66.94100086499988,2022-05-25 01:14:08.073,2022-05-25 01:37:32.260,
1028,jw01028-o007_t002_miri_f1500w,MIRI,F1500W,No,Polygon 261.2499476520001 60.44127307500014 261.2248554989997 60.41205488999996 261.16496320900023 60.424564011999756 261.19001114900016 60.45379344800027,2022-05-25 03:28:43.613,2022-05-25 03:37:30.909,
1028,jw01028-o007_t002_miri_f1800w,MIRI,F1800W,No,Polygon 261.2499868449998 60.441260729000106 261.224917708 60.412071192000255 261.165025968 60.4245809910001 261.1900509360002 60.45378176800008,2022-05-25 03:40:09.052,2022-05-25 03:48:56.348,
1028,jw01028-o007_t002_miri_f2100w,MIRI,F2100W,No,Polygon 261.2499527229997 60.44125289999994 261.22488353600016 60.41206337599994 261.16499183500014 60.42457320199985 261.1900168530001 60.45377396800017,2022-05-25 03:51:37.308,2022-05-25 04:00:24.539,
1028,jw01028-o007_t002_miri_f2550w,MIRI,F2550W,No,Polygon 261.2499522440001 60.441261875999736 261.2248829440001 60.41207237400016 261.164991271 60.42458225299981 261.19001640199986 60.45378299599988,2022-05-25 04:03:44.365,2022-05-25 04:22:00.538,
1028,jw01028-o007_t002_miri_f560w,MIRI,F560W,No,Polygon 261.2497241880001 60.44119276500027 261.22489888999996 60.41228684099976 261.1657541829998 60.424640651999816 261.19053628599994 60.45355756900005,2022-05-25 04:25:14.791,2022-05-25 04:25:28.666,
1029,jw01029-o001_t009_miri_f770w,MIRI,F770W,No,Polygon 82.4660619099998 -69.94798552999995 82.49248530500009 -69.97840134699973 82.40206088000022 -69.98759660399989 82.37575748600018 -69.95716740599997,2022-05-22 18:20:29.678,2022-05-22 19:16:16.419,
1029,jw01029-o002_t009_miri_f560w,MIRI,F560W,No,Polygon 82.46613912800026 -69.94797350699972 82.49247639700006 -69.97839808999994 82.40202601499986 -69.98756329299972 82.37580889700008 -69.95712536899983,2022-05-22 19:46:47.977,2022-05-22 20:42:15.326,
1029,jw01029-o003_t009_miri_f1000w,MIRI,F1000W,No,Polygon 82.4661887519998 -69.94795267499971 82.49244953200025 -69.97838501700012 82.40197622099973 -69.98752353299976 82.37583572700018 -69.95707788599977,2022-05-22 21:01:51.972,2022-05-22 21:58:48.153,
1029,jw01029-o004_t005_miri_f560w,MIRI,F560W,No,Polygon 80.34621568199992 -69.455634632 80.36871912200021 -69.48627693900016 80.2795454769999 -69.4943051550001 80.25716096800004 -69.46365138599985,2022-05-22 22:31:19.019,2022-05-22 22:51:01.206,
1029,jw01029-o005_t003_miri_f1000w,MIRI,F1000W,No,Polygon 80.33390468899992 -69.48151426699974 80.35636989299981 -69.51216246599995 80.26707129700027 -69.52016727499976 80.24472542800024 -69.4895076299999,2022-05-22 23:08:30.249,2022-05-22 23:28:15.188,
1029,jw01029-o010_t007_miri_f560w,MIRI,F560W,No,Polygon 80.30893827000007 -69.46761224500001 80.33121747399986 -69.49827580900023 80.24193223499987 -69.50621930799974 80.21977245699993 -69.4755443889999,2022-05-23 01:33:51.072,2022-05-23 01:53:36.075,
1031,jw01031-o001_t013_miri_f560w,MIRI,F560W,No,Polygon 133.75091407900004 -43.450777878000004 133.78412036299991 -43.47132354000001 133.75569469600023 -43.49552043700001 133.72248478499992 -43.474966549000015,2022-06-04 11:33:56.176,2022-06-04 12:52:33.872,
1031,jw01031-o003_t014_miri_f560w,MIRI,F560W,No,Polygon 303.05369008000014 38.376742766999996 303.0219197559999 38.35712828999998 302.99638130799985 38.382540012999996 303.0281558690001 38.40216138200001,2022-06-04 14:41:37.582,2022-06-04 15:19:44.264,
1031,jw01031-o004_t015_miri_f770w,MIRI,F770W,No,Polygon 269.64626836599996 66.63897473399986 269.61822930199986 66.60928717300024 269.5431185880001 66.62043060699975 269.571080132 66.65013154099988,2022-06-04 16:25:58.194,2022-06-04 17:00:33.986,
1031,jw01031-o005_t012_miri_f770w,MIRI,F770W,No,Polygon 269.7521500530002 66.63188457000022 269.72408077400024 66.60223560500013 269.64908870700003 66.61339436200015 269.6770807830001 66.64305669599979,2022-06-04 17:13:00.519,2022-06-04 17:27:26.336,
